reviews,reviewers,date_reviews,rating,course_id
Muy util y practico. Hasta ahora me encanta lo que he aprendido.,By Carmen N M F,"Jun 06, 2016",5,pap
"Es muy bueno este curso, no se esperaba menos siendo deCoursera.",By José M P F,"May 24, 2016",5,pap
Excelente!!!! me ha servido mucho aun en situaciones cotidianas.,By Svitlana S,"Apr 19, 2016",5,pap
Muy bueno el curso. Mucha information y muy pedagogico.Gracias,By Ana G,"Jun 24, 2016",5,pap
"muy completo y comodo al pago, muy util y muuucha informacion ",By Fabbio L A,"Feb 12, 2016",5,pap
"Excelente curso e instructores, felicitaciones!!Muy completo",By José d J D L C G,"Apr 21, 2016",5,pap
fue un curso excelente de verdad gracias por todo sigan así.,By Edinson y l,"Jan 11, 2016",5,pap
"
Gracias por todo aprendi mucho de los docentes de la UAB. B
",By Jorge L M Q,"Jun 22, 2016",5,pap
Excelente formación fue una experiencia mas gratificante.,By Juan J V F,"Nov 29, 2016",5,pap
"ESTUPENDO . Muy instructivo ,y los profesores excelentes.",By Larisse V C,"Oct 04, 2016",5,pap
"EXCELENTE CURSO, MUY BUENAS HERRAMIENTAS DE APRENDIZAJE",By Juan P B C,"Nov 24, 2016",5,pap
muy bueno aunque no puedo pagarlo me ha gustado hacerlo,By YLVER D M C,"Nov 04, 2016",5,pap
I learned a lot with this course......very interesting ,By Jenny P G,"May 03, 2016",5,pap
"Me encantó el curso de PAP, lo recomiendo ampliamente",By Poulette C,"Oct 14, 2016",5,pap
"Excelente curso, todas las personas debería tomarlo. ",By Wanda R C,"Jun 12, 2016",5,pap
Voy por mi cuarta semana y hasta ahora es excelente,By jose l p,"Dec 19, 2016",5,pap
"Inspirador, completo y extremadamente interesante. ",By Alba B G,"Jan 03, 2016",5,pap
es un muy buen curso y estoy tratando de acabarlo,By Edison F M G,"Jun 26, 2016",5,pap
Excelente!!Mas que satisfecho con el aprendizaje.,By Camilo C R,"Jun 12, 2016",5,pap
Ellos dan la información necesaria para entender ,By Joize M C,"Nov 16, 2016",5,pap
"Excelente enfoque, buena pedagogía, muy práctico",By william b,"Sep 22, 2016",5,pap
Muy indispensable para la atención Psicológica,By David T,"Jul 20, 2016",5,pap
Importante los conocimientos del curso PAP.,By yaneth v,"Aug 11, 2016",5,pap
Gracias por este curso que han impartido.,By Laura L T,"Oct 08, 2016",5,pap
"Genial, estoy impaciente por que comienze ",By Jafet B P ,"May 01, 2016",5,pap
Excelente experiencia de aprendizaje. ,By Michael R T,"Nov 06, 2016",5,pap
Muy bueno y util para ayudar a otros.,By Mirian C d R,"Feb 29, 2016",5,pap
excelente oportunidad muchas gracias ,By Pablo M,"Oct 18, 2016",5,pap
muy interesante y buena introducción,By Zuramy M,"Jun 12, 2016",5,pap
"Excelente, muy completo y didáctico. ",By Brigitte L T A,"Mar 20, 2016",5,pap
Excelente curso!! De mucha utilidad,By Mayra F,"Oct 27, 2016",5,pap
He aprendido mucho muchas gracias. ,By Yadira R G,"Feb 26, 2016",5,pap
"muy buen curso, útil y muy ameno",By Jimena C,"Oct 16, 2016",5,pap
Excelente curso felicidades!!!!,By Ana T,"Dec 29, 2016",5,pap
Muy recomendable y profesional,By Ruben A M,"Sep 29, 2016",5,pap
bien explicado y muy completo,By marisol e c,"Mar 18, 2016",5,pap
Excelente! Claro y completo. ,By Silvia D M,"Jul 25, 2016",5,pap
Información clara y concreta ,By Mónica R,"Apr 12, 2016",5,pap
Me parece un excelente curso,By Francisco R R R,"Feb 18, 2016",5,pap
Excelente curso y muy util !,By Jose M G P,"Jan 17, 2016",5,pap
"Genial curso, muy aplicado",By Nadja S B,"Dec 13, 2016",5,pap
"
Me ha parecido fantástico!
",By Claudia P,"Jul 23, 2016",5,pap
Muy interesante y práctico,By Blanca O,"Feb 03, 2016",5,pap
"Muy útil, práctico y real",By Nathalia A,"Nov 04, 2016",5,pap
"me ha encantado, muy útil",By Sahara Y Z F,"Sep 02, 2016",5,pap
EXCELENTEME GUSTO MUCHO.,By gabriela b,"Mar 19, 2016",5,pap
muy bueno. Recomendado.,By Cristian P V,"Sep 20, 2016",5,pap
Me ha cambiado la vida,By Alvaro F,"Aug 15, 2016",5,pap
Muy bueno y práctico.,By SHio R,"Jul 22, 2016",5,pap
Muy bueno y útil..!,By David C,"Jun 29, 2016",5,pap
Excelente curso!!!!,By Cristian H P,"Mar 15, 2016",5,pap
excelente programa,By rafael g,"Aug 09, 2016",5,pap
Muy bueno y útil. ,By Astrid P R C,"Nov 14, 2016",5,pap
Excelente Recurso,By Carlos A,"Feb 18, 2016",5,pap
Es  excelente   .,By alexander,"Feb 09, 2016",5,pap
Excelente curso!,By Ana P,"Jun 11, 2016",5,pap
Excelente curso,By Georgina Z P,"Nov 23, 2016",5,pap
excelente curso,By Psic. P A R,"Oct 25, 2016",5,pap
Excelente curso,By Ronnie H R A,"Oct 16, 2016",5,pap
excelente curso ,By Jhenny M,"Jul 21, 2016",5,pap
 excelente curso,By Miriam L,"Jun 27, 2016",5,pap
MAGNIFICO CURSO,By Mónica P C,"Mar 09, 2016",5,pap
MUY INTERESANTE,By Javier W C G,"Mar 07, 2016",5,pap
Excelente curso          ,By Carlos A S L,"Jan 30, 2016",5,pap
Muy Interesante,By Lyudmil D,"Jan 18, 2016",5,pap
EXELENTE CURSO,By Marlon O A,"Mar 08, 2016",5,pap
muy bueno....,By Domingo C E,"Nov 09, 2016",5,pap
excelente!!!,By laura c m,"Nov 30, 2016",5,pap
¡Excelente!,By DAVID S R,"Dec 01, 2016",5,pap
excelente!!,By Carolina A T,"May 24, 2016",5,pap
Me encanta,By Diana M A S,"Jun 11, 2016",5,pap
Excelente!,By Camila G,"Jun 10, 2016",5,pap
Excelente!,By Mauricio J D,"Mar 10, 2016",5,pap
Buen curso,By Tomas P,"Feb 11, 2016",5,pap
Excelente ,By Karolina A P,"Dec 29, 2016",5,pap
EXCELENTE,By Citlalli A H,"Nov 16, 2016",5,pap
excelente ,By Benjamin j c q,"Sep 28, 2016",5,pap
excelente,By fernando g u,"Sep 02, 2016",5,pap
Excelente,By MAURYS J L Y,"Aug 04, 2016",5,pap
Excelente,By maria a g a,"Jul 22, 2016",5,pap
EXCELENTE ,By jose l a v ,"Jul 14, 2016",5,pap
excelente ,By Oliver V,"Jun 10, 2016",5,pap
Excelente,By Pedro J L F,"May 19, 2016",5,pap
Excelente,By Carolina S,"Mar 02, 2016",5,pap
EXELENTE,By Carlos E P A,"Apr 10, 2016",5,pap
Genial,By Erin E T A,"Jan 28, 2016",5,pap
M,By Yil A F W,"Mar 01, 2016",5,pap
"This is purely subjective, but I could not keep myself awake and sustain interest long enough to finish the one section I paid for. I guess I should have tried one for free first...I tried to tell the Coursera staff to remove the course from my list and that I did not need my refund, but sadly, it sits on my 'enrolled courses' list, perhaps permanently until I cancel my account. Luckily, I did figure out how to turn off the almost twice daily notifications.",By Naomi M,"Jan 30, 2016",1,project-planning
"Very through introduction course, very helpful for those who are preparing for PMP exam . ",By YANWEI H,"Mar 31, 2016",1,project-planning
"I found this course disappointing. Whilst the presenter, Margaret Meloni, was enthusiastic and pleasant to listen to, the content was very sparse indeed. A large part of the content each week was simply reading a presentation which you could get from a book. I would expect an online course to be more interactive, have more videos, and more varied content. I found the case studies (where you had to imagine a real life situation and select a decision) useful - there was one of these per week when I think there could have been more, perhaps three a week. The course would also have been improved by the use of peer assessment on the assignments. This would have made them feel more worthwhile and that someone else was actually reading them.",By Hermione F,"Aug 22, 2016",2,project-planning
"I felt the initial splash screen was a bit time consuming, also lot of the knowledge felt like more bookish. Could have been different styles of management and approaches or even how leaders in the past like Dale Carneige would have approached. This course has a lot of potential and I feel revising the next version would make it so much better for novice program managers",By pranav g,"Aug 13, 2016",2,project-planning
"The flash tutorials are helpful. Instructor quality is low, production quality of instructor videos is low. Not on par with the University of Virginia project management course. Pace of course is also extremely slow, though it may be appropriate for novice students. That should be made clear up-front in the course description.",By Robert B M,"May 11, 2016",2,project-planning
"Good as overview, but pretty shallow. Only some slides to read through, no real exercises but constant reference to the standard project management book. Pretty fast click-through as start into project management.",By Dan-Timon R,"Mar 31, 2016",2,project-planning
"Despite having high quality contents, the quantity wasn't as much as I expected. The number of videos could be a lot more.",By peyman s,"Dec 18, 2016",2,project-planning
Following are the scope of improvement - 1) The flash lessons could have been provided in some kind of downloadable format (preferably PDF)2) Actual examples of Project Charter and Project Management Plan could have been provided. This would have made it easier to relate theory (of this course) with (actual) practice.,By Saurabh D,"May 30, 2016",3,project-planning
"Could be in much greater depth.  Loved the video lectures: more please!  Perhaps a second video lecture per week that delves into greater detail, so that the level of discussion is more in line with the PMBOK.  The quizzes were simplistic, which is fine, but the final was literally just questions from the quizzes pasted together (all were repeats!)  This sad fact undermines the integrity of the final as an actual test of ability and comprehension.",By Jeffrey L,"Aug 13, 2016",3,project-planning
"A bit confusing in term of structure. We jumped from some sections of the project life cycle to others missing some others. It gave a good general picture of what project management is about. But I'm not quite sure which is the order I should follow when dealing with a project. However I have to say I didn't do the optional readings. At least not yet!Anyway, I think is an overall good course for not initiated people like me",By Jesus M M S,"Mar 02, 2016",3,project-planning
"I watched the entire set of week one lectures, and sadly I do not think this is up to scratch with the rest of the material on Coursera.  The presentation is not consistent: there are slides, web cam videos, animations, and it just feels like the course is a mish mash. The University of Adelaide is running a similar course on a well known competitor site, so I have signed up to that. ",By John P,"Feb 04, 2016",3,project-planning
"I like the materials, but I don't like that you need to pay to take the quizzes. I think that it is against the spirit of Coursera because it limits the experience of user who are willing to learn but don't have enough money to pay for the course. Many other courses allow you to take quizzes and do projects whitout paying ",By Carlos R C G,"Jul 08, 2016",3,project-planning
Really nice but a little complex for people who just want to learn the basics.  This would be very helpful for current college students as the course includes optional readings that are very informative and helpful for a deeper understanding.,By EJ,"Apr 28, 2016",3,project-planning
"The course contained some valuable information, but the lack of projects even small ones didn't help much. I would prefer a small project/assignment during the last week of the course.",By Dimosthenis S,"May 13, 2016",3,project-planning
A nice intro course into what is a project and who is involved in a project. Some of the lecture material did not match the paired video which led to some confusion.,By Chris W,"Jun 07, 2016",3,project-planning
"It's a good course, if you're looking to learn the basics of planning projects, and it doesn't take more than a day to complete, it's just a bit of reading.",By Benjamin C O,"Jan 12, 2016",3,project-planning
"Pros: Very clear explanations, useful slides for PMP preparation.Cons: Very easy questions and exams. Not challenging at all",By Paolo L,"Jun 08, 2016",3,project-planning
I would have liked to had more relevant examples of how to apply the concepts learned to real life scenarios.,By Lauren N,"Apr 06, 2016",3,project-planning
test questions far too easyslide show lessons not well structured and too focussed on repetetive concepts,By Hanna P,"Jan 16, 2016",3,project-planning
"Good course, easy to follow. Stayed away from complicated, deep-dives of information",By Andrea R,"Mar 07, 2016",3,project-planning
The content is good but the quiz and final exam are way too easy...,By He G,"Jun 29, 2016",3,project-planning
The site is not very user friendly. The information is good though.,By marilyn.tormey@rockwellcollins.com,"Mar 24, 2016",3,project-planning
"Just a format introduction to Project management, but good one.",By LAXDIP P,"Dec 22, 2016",3,project-planning
I would have liked better tools to do this type of work.,By Sarah P,"Mar 21, 2016",3,project-planning
more practical projects&homework would be great!,By Chandler,"Feb 26, 2016",3,project-planning
"The course is well prepared, thought through, coherent and structured in a way that it supports the content. However, it felt very much like being in an advertisement program for PMBOK. This feeling was supported by the unavailability of all course materials.Throughout the course the PMBOK guide was included as the suggested reading. The PMBOK materials were featured in each and every lecture and the guidebook was extensively presented and recommended in an extra video. This gives the impression that the course content cannot be sufficiently understood without this literature. Therefore, I would expect the specific recommend chapters to be made available for the participants of the course, especially since this is a paid course. ",By Michaela G,"Aug 31, 2016",4,project-planning
